genome	case_control	kmer	StartL	EndL	StartR	EndR	mybehave	intactk_orien	flk_dist
F657	1	kmer48	1849089	1848943	1846889	1846852	intact_k	intactk_rev	2054
F658	1	kmer48	1852324	1852178	1850124	1850087	intact_k	intactk_rev	2054
F670	1	kmer48	1848088	1847942	1845888	1845851	intact_k	intactk_rev	2054
F684	1	kmer48	1848092	1847946	1845892	1845855	intact_k	intactk_rev	2054
F687	1	kmer48	1903011	1902865	1900811	1900774	intact_k	intactk_rev	2054
F778	1	kmer48	1937884	1937738	1935684	1935647	intact_k	intactk_rev	2054
F934	1	kmer48	1852280	1852134	1850080	1850043	intact_k	intactk_rev	2054
F948	1	kmer48	2040508	2040362	2038308	2038271	intact_k	intactk_rev	2054
F954	0	kmer48	1862266	1862412	1888259	1888296	intact_k	intactk_fwd	25847
G057	1	kmer48	1852285	1852139	1850085	1850048	intact_k	intactk_rev	2054
G085	1	kmer48	1851229	1851083	1849029	1848992	intact_k	intactk_rev	2054
G102	1	kmer48	1851239	1851093	1849039	1849002	intact_k	intactk_rev	2054
G807	1	kmer48	2204318	2204464	2206518	2206555	intact_k	intactk_fwd	2054
G965	1	kmer48	1848084	1847938	1845884	1845847	intact_k	intactk_rev	2054
H034	1	kmer48	2292458	2292604	2294658	2294695	intact_k	intactk_fwd	2054
H320	1	kmer48	2156738	2156884	2158938	2158975	intact_k	intactk_fwd	2054
H348	1	kmer48	1817996	1817850	1815796	1815759	intact_k	intactk_rev	2054
H361	1	kmer48	2152527	2152673	2154727	2154764	intact_k	intactk_fwd	2054
H378	0	kmer48	1871046	1870900	1868846	1868809	intact_k	intactk_rev	2054
H520	1	kmer48	1851238	1851092	1849038	1849001	intact_k	intactk_rev	2054
H533	1	kmer48	1819051	1818905	1816851	1816814	intact_k	intactk_rev	2054
H540	0	kmer48	2131359	2131505	1815802	1815765	mv&flp	NA	315557
H541	1	kmer48	2204320	2204466	2206520	2206557	intact_k	intactk_fwd	2054
H559	0	kmer48	1871049	1870903	1868849	1868812	intact_k	intactk_rev	2054
H561	1	kmer48	2248538	2248684	2250738	2250775	intact_k	intactk_fwd	2054
H564	1	kmer48	1850185	1850039	1847985	1847948	intact_k	intactk_rev	2054
H579	1	kmer48	1850185	1850039	1847985	1847948	intact_k	intactk_rev	2054
H624	1	kmer48	1901963	1901817	1899763	1899726	intact_k	intactk_rev	2054
H637	0	kmer48	1854370	1854224	1852170	1852133	intact_k	intactk_rev	2054
H639	1	kmer48	1936849	1936703	1934649	1934612	intact_k	intactk_rev	2054
H640	1	kmer48	1936848	1936702	1934648	1934611	intact_k	intactk_rev	2054
H642	1	kmer48	1850172	1850026	1847972	1847935	intact_k	intactk_rev	2054
H665	0	kmer48	2133443	2133589	1817895	1817858	mv&flp	NA	315548
H672	1	kmer48	1851218	1851072	1849018	1848981	intact_k	intactk_rev	2054
H677	0	kmer48	1853331	1853185	1851131	1851094	intact_k	intactk_rev	2054
H681	0	kmer48	1849136	1848990	1846936	1846899	intact_k	intactk_rev	2054
H682	1	kmer48	1907215	1907069	2207582	2207619	mv&flp	NA	300367
H697	0	kmer48	1900918	1900772	1898718	1898681	intact_k	intactk_rev	2054
H698	0	kmer48	1900918	1900772	1898718	1898681	intact_k	intactk_rev	2054
H703	1	kmer48	1849129	1848983	1846929	1846892	intact_k	intactk_rev	2054
H706	1	kmer48	2205104	2205250	2207304	2207341	intact_k	intactk_fwd	2054
H707	1	kmer48	1849147	1849001	1846947	1846910	intact_k	intactk_rev	2054
H709	1	kmer48	2252736	2252882	2254936	2254973	intact_k	intactk_fwd	2054
H729	1	kmer48	1820096	1819950	1817896	1817859	intact_k	intactk_rev	2054
H754	1	kmer48	2204317	2204463	2206517	2206554	intact_k	intactk_fwd	2054
H765	0	kmer48	1900915	1900769	1898715	1898678	intact_k	intactk_rev	2054
H775	0	kmer48	1871049	1870903	1868849	1868812	intact_k	intactk_rev	2054
H782	1	kmer48	1902997	1902851	1900797	1900760	intact_k	intactk_rev	2054
H784	1	kmer48	2135600	2135746	2137800	2137837	intact_k	intactk_fwd	2054
H787	1	kmer48	1850172	1850026	1847972	1847935	intact_k	intactk_rev	2054
H800	1	kmer48	1868961	1868815	1866761	1866724	intact_k	intactk_rev	2054
H806	1	kmer48	2204599	2204745	2206799	2206836	intact_k	intactk_fwd	2054
H810	0	kmer48	2131350	2131496	1815796	1815759	mv&flp	NA	315554
H811	0	kmer48	1904058	1903912	1901858	1901821	intact_k	intactk_rev	2054
H812	0	kmer48	1871055	1870909	1868855	1868818	intact_k	intactk_rev	2054
H813	0	kmer48	1871050	1870904	1868850	1868813	intact_k	intactk_rev	2054
H814	1	kmer48	1849133	1848987	1846933	1846896	intact_k	intactk_rev	2054
H834	1	kmer48	1852282	1852136	1850082	1850045	intact_k	intactk_rev	2054
H849	0	kmer48	2291403	2291549	2293603	2293640	intact_k	intactk_fwd	2054
H851	0	kmer48	1871051	1870905	1868851	1868814	intact_k	intactk_rev	2054
H852	1	kmer48	1901958	1901812	1899758	1899721	intact_k	intactk_rev	2054
H853	1	kmer48	1903010	1902864	1900810	1900773	intact_k	intactk_rev	2054
H864	0	kmer48	1871053	1870907	1868853	1868816	intact_k	intactk_rev	2054
H866	0	kmer48	1904065	1903919	1901865	1901828	intact_k	intactk_rev	2054
H876	1	kmer48	2152552	2152698	2154752	2154789	intact_k	intactk_fwd	2054
H877	1	kmer48	2152550	2152696	2154750	2154787	intact_k	intactk_fwd	2054
H878	1	kmer48	1819048	1818902	1816848	1816811	intact_k	intactk_rev	2054
H883	0	kmer48	1904061	1903915	1901861	1901824	intact_k	intactk_rev	2054
H902	1	kmer48	1817997	1817851	1815797	1815760	intact_k	intactk_rev	2054
H910	1	kmer48	1906154	1906008	1903954	1903917	intact_k	intactk_rev	2054
H911	0	kmer48	2131340	2131486	1815792	1815755	mv&flp	NA	315548
H915	0	kmer48	2152535	2152681	2154735	2154772	intact_k	intactk_fwd	2054
H920	1	kmer48	2206690	2206836	2208890	2208927	intact_k	intactk_fwd	2054
I069	0	kmer48	1901969	1901823	1899769	1899732	intact_k	intactk_rev	2054
I072	0	kmer48	1904032	1903886	1901833	1901796	intact_k	intactk_rev	2053
I080	0	kmer48	1904054	1903908	1901854	1901817	intact_k	intactk_rev	2054
I089	0	kmer48	1907205	1907059	1905005	1904968	intact_k	intactk_rev	2054
I106	0	kmer48	1900916	1900770	1898716	1898679	intact_k	intactk_rev	2054
I110	1	kmer48	1851235	1851089	1849035	1848998	intact_k	intactk_rev	2054
I111	0	kmer48	2131346	2131492	1815798	1815761	mv&flp	NA	315548
I112	0	kmer48	2131347	2131493	1815799	1815762	mv&flp	NA	315548
I113	1	kmer48	2203257	2203403	2205457	2205494	intact_k	intactk_fwd	2054
I120	0	kmer48	1900923	1900777	1898723	1898686	intact_k	intactk_rev	2054
I127	0	kmer48	2151479	2151625	2153679	2153716	intact_k	intactk_fwd	2054
I136	1	kmer48	2151501	2151647	2153701	2153738	intact_k	intactk_fwd	2054
I150	0	kmer48	2131344	2131490	1815796	1815759	mv&flp	NA	315548
I182	0	kmer48	1905117	1904971	1902917	1902880	intact_k	intactk_rev	2054
I187	0	kmer48	1871056	1870910	1868856	1868819	intact_k	intactk_rev	2054
I188	1	kmer48	1903971	1903825	1901771	1901734	intact_k	intactk_rev	2054
I223	1	kmer48	1853287	1853141	1851087	1851050	intact_k	intactk_rev	2054
I228	0	kmer48	2153601	2153747	2155801	2155838	intact_k	intactk_fwd	2054
I238	1	kmer48	2205647	2205793	2207847	2207884	intact_k	intactk_fwd	2054
I257	0	kmer48	2292451	2292597	2294651	2294688	intact_k	intactk_fwd	2054
I259	0	kmer48	1901965	1901819	1899765	1899728	intact_k	intactk_rev	2054
I263	0	kmer48	2292454	2292600	2294654	2294691	intact_k	intactk_fwd	2054
I270	0	kmer48	2291417	2291563	2293617	2293654	intact_k	intactk_fwd	2054
I271	1	kmer48	2208513	2208659	2210713	2210750	intact_k	intactk_fwd	2054
I273	0	kmer48	1903901	1903755	1901701	1901664	intact_k	intactk_rev	2054
I289	1	kmer48	1903009	1902863	1900809	1900772	intact_k	intactk_rev	2054
I318	0	kmer48	2132397	2132543	1816849	1816812	mv&flp	NA	315548
I323	0	kmer48	2131338	2131484	1814741	1814704	mv&flp	NA	316597
I331	1	kmer48	2172261	2172407	2174461	2174498	intact_k	intactk_fwd	2054
I344	0	kmer48	2273367	2273221	2247373	2247336	intact_k	intactk_rev	25848
I350	0	kmer48	2131348	2131494	1815800	1815763	mv&flp	NA	315548
I351	1	kmer48	2206701	2206847	2208901	2208938	intact_k	intactk_fwd	2054
I372	0	kmer48	1848037	1847891	1845837	1845800	intact_k	intactk_rev	2054
I373	0	kmer48	1870507	1870361	1868307	1868270	intact_k	intactk_rev	2054
I375	1	kmer48	1853327	1853181	1851127	1851090	intact_k	intactk_rev	2054
I379	0	kmer48	2131354	2131500	1815806	1815769	mv&flp	NA	315548
I382	0	kmer48	2134419	2134565	1818871	1818834	mv&flp	NA	315548
I385	0	kmer48	2132419	2132565	1816865	1816828	mv&flp	NA	315554
I386	0	kmer48	1850204	1850058	1848004	1847967	intact_k	intactk_rev	2054
I387	0	kmer48	2132401	2132547	1816847	1816810	mv&flp	NA	315554
I420	1	kmer48	1905098	1904952	1902898	1902861	intact_k	intactk_rev	2054
I439	0	kmer48	1809104	1808958	2124650	2124687	mv&flp	NA	315546
I452	0	kmer48	1904064	1903918	1901864	1901827	intact_k	intactk_rev	2054
I461	0	kmer48	2132418	2132564	1816870	1816833	mv&flp	NA	315548
I462	0	kmer48	1872096	1871950	1869896	1869859	intact_k	intactk_rev	2054
I464	0	kmer48	2132394	2132540	1816846	1816809	mv&flp	NA	315548
I468	0	kmer48	1901965	1901819	1899765	1899728	intact_k	intactk_rev	2054
I476	0	kmer48	1809100	1808954	2123599	2123636	mv&flp	NA	314499
I480	1	kmer48	1820098	1819952	1817898	1817861	intact_k	intactk_rev	2054
I483	0	kmer48	2133447	2133593	1818948	1818911	mv&flp	NA	314499
I496	0	kmer48	1809104	1808958	2123603	2123640	mv&flp	NA	314499
I498	0	kmer48	1871053	1870907	1868853	1868816	intact_k	intactk_rev	2054
I518	0	kmer48	1901965	1901819	1899765	1899728	intact_k	intactk_rev	2054
I521	0	kmer48	2132395	2132541	1817896	1817859	mv&flp	NA	314499
I538	1	kmer48	1902242	1902096	1900042	1900005	intact_k	intactk_rev	2054
I539	1	kmer48	1902241	1902095	1900041	1900004	intact_k	intactk_rev	2054
I598	1	kmer48	2206693	2206839	2208893	2208930	intact_k	intactk_fwd	2054
I602	0	kmer48	2133445	2133591	1817897	1817860	mv&flp	NA	315548
I623	0	kmer48	1901950	1901804	1899750	1899713	intact_k	intactk_rev	2054
I646	1	kmer48	1794749	1794603	1792549	1792512	intact_k	intactk_rev	2054
I656	1	kmer48	2204318	2204464	2206518	2206555	intact_k	intactk_fwd	2054
I669	1	kmer48	1850353	1850207	1848153	1848116	intact_k	intactk_rev	2054
I692	0	kmer48	1901963	1901817	1899763	1899726	intact_k	intactk_rev	2054
I705	0	kmer48	1901962	1901816	1899762	1899725	intact_k	intactk_rev	2054
I707	1	kmer48	1361066	1361212	1363266	1363303	intact_k	intactk_fwd	2054
I728	0	kmer48	1848039	1847893	1845839	1845802	intact_k	intactk_rev	2054
I735	0	kmer48	2131351	2131497	1815794	1815757	mv&flp	NA	315557
I743	0	kmer48	2299996	2300142	2302196	2302233	intact_k	intactk_fwd	2054
I751	1	kmer48	1852287	1852141	1850087	1850050	intact_k	intactk_rev	2054
I752	1	kmer48	1904695	1904549	1902495	1902458	intact_k	intactk_rev	2054
I754	0	kmer48	2135185	2135331	1819637	1819600	mv&flp	NA	315548
I755	0	kmer48	2154650	2154796	2156850	2156887	intact_k	intactk_fwd	2054
I762	0	kmer48	1904060	1903914	1901860	1901823	intact_k	intactk_rev	2054
I763	0	kmer48	1903011	1902865	1900811	1900774	intact_k	intactk_rev	2054
I859	0	kmer48	2132394	2132540	1817895	1817858	mv&flp	NA	314499
I892	0	kmer48	2250324	2250470	2252524	2252561	intact_k	intactk_fwd	2054
I896	1	kmer48	2250322	2250468	2252522	2252559	intact_k	intactk_fwd	2054
I915	0	kmer48	1903014	1902868	1900814	1900777	intact_k	intactk_rev	2054
I945	0	kmer48	2134482	2134628	1817891	1817854	mv&flp	NA	316591
I955	0	kmer48	2131526	2131672	1817027	1816990	mv&flp	NA	314499
I958	0	kmer48	2132403	2132549	1816855	1816818	mv&flp	NA	315548
I959	0	kmer48	1871049	1870903	1868849	1868812	intact_k	intactk_rev	2054
I965	0	kmer48	1872101	1871955	1869901	1869864	intact_k	intactk_rev	2054
I968	0	kmer48	1946109	1945963	2260608	2260645	mv&flp	NA	314499
I976	0	kmer48	2292455	2292601	2294655	2294692	intact_k	intactk_fwd	2054
I977	0	kmer48	2207465	2207611	2209665	2209702	intact_k	intactk_fwd	2054
I978	0	kmer48	1904063	1903917	1901863	1901826	intact_k	intactk_rev	2054
I998	0	kmer48	2133624	2133770	1818076	1818039	mv&flp	NA	315548
J010	0	kmer48	2132346	2132492	1816792	1816755	mv&flp	NA	315554
J013	0	kmer48	2131346	2131492	1815798	1815761	mv&flp	NA	315548
J014	0	kmer48	2133430	2133576	1817876	1817839	mv&flp	NA	315554
J016	0	kmer48	2204301	2204447	2206501	2206538	intact_k	intactk_fwd	2054
J019	0	kmer48	2176194	2176048	2173994	2173957	intact_k	intactk_rev	2054
J022	0	kmer48	1872102	1871956	1869902	1869865	intact_k	intactk_rev	2054
J023	0	kmer48	1872100	1871954	1869900	1869863	intact_k	intactk_rev	2054
J024	1	kmer48	2208508	2208654	2210708	2210745	intact_k	intactk_fwd	2054
J027	0	kmer48	1903008	1902862	1900808	1900771	intact_k	intactk_rev	2054
J038	0	kmer48	2133453	2133599	1817911	1817874	mv&flp	NA	315542
J066	0	kmer48	2132399	2132545	1816845	1816808	mv&flp	NA	315554
J068	0	kmer48	2132399	2132545	1816845	1816808	mv&flp	NA	315554
J072	0	kmer48	1905115	1904969	1902915	1902878	intact_k	intactk_rev	2054
J073	0	kmer48	1905114	1904968	1902914	1902877	intact_k	intactk_rev	2054
J074	0	kmer48	1871052	1870906	1868852	1868815	intact_k	intactk_rev	2054
J076	0	kmer48	1871064	1870918	1868864	1868827	intact_k	intactk_rev	2054
J077	0	kmer48	1811178	1811032	2125691	2125728	mv&flp	NA	314513
J078	0	kmer48	1899623	1899477	1897423	1897386	intact_k	intactk_rev	2054
J083	0	kmer48	2174703	2174849	1858096	1858059	mv&flp	NA	316607
J085	0	kmer48	2322917	2323063	2007369	2007332	mv&flp	NA	315548
J090	0	kmer48	2132391	2132537	1816844	1816807	mv&flp	NA	315547
J091	0	kmer48	2132396	2132542	1816848	1816811	mv&flp	NA	315548
J092	0	kmer48	1851217	1851071	1849017	1848980	intact_k	intactk_rev	2054
J094	0	kmer48	1867302	1867156	1865102	1865065	intact_k	intactk_rev	2054
J098	1	kmer48	2208532	2208678	2210732	2210769	intact_k	intactk_fwd	2054
J100	0	kmer48	2133624	2133770	1818076	1818039	mv&flp	NA	315548
J107	0	kmer48	2132391	2132537	1816843	1816806	mv&flp	NA	315548
J110	0	kmer48	2132396	2132542	1816848	1816811	mv&flp	NA	315548
J115	0	kmer48	1810155	1810009	2123615	2123652	mv&flp	NA	313460
J120	0	kmer48	2133442	2133588	1817894	1817857	mv&flp	NA	315548
J122	0	kmer48	2132565	2132711	1817020	1816983	mv&flp	NA	315545
J129	0	kmer48	2132557	2132703	1817012	1816975	mv&flp	NA	315545
J139	0	kmer48	2134566	2134712	1819019	1818982	mv&flp	NA	315547
J148	0	kmer48	2186745	2186891	2188945	2188982	intact_k	intactk_fwd	2054
J151	0	kmer48	1872075	1871929	1869875	1869838	intact_k	intactk_rev	2054
J153	0	kmer48	2132385	2132531	1816840	1816803	mv&flp	NA	315545
J154	0	kmer48	2132386	2132532	1816842	1816805	mv&flp	NA	315544
J155	0	kmer48	2132395	2132541	1816847	1816810	mv&flp	NA	315548
J161	0	kmer48	2132393	2132539	1816849	1816812	mv&flp	NA	315544
J162	0	kmer48	1903003	1902857	1900803	1900766	intact_k	intactk_rev	2054
J165	0	kmer48	2208519	2208665	2210719	2210756	intact_k	intactk_fwd	2054
J170	0	kmer48	2131335	2131481	1816839	1816802	mv&flp	NA	314496
J171	0	kmer48	1871041	1870895	1868841	1868804	intact_k	intactk_rev	2054
J172	0	kmer48	1848026	1847880	1845826	1845789	intact_k	intactk_rev	2054
J173	0	kmer48	2131331	2131477	1816835	1816798	mv&flp	NA	314496
J174	0	kmer48	2131523	2131669	1817024	1816987	mv&flp	NA	314499
J175	0	kmer48	1809111	1808965	2124659	2124696	mv&flp	NA	315548
J178	0	kmer48	2132391	2132537	1815794	1815757	mv&flp	NA	316597
J184	0	kmer48	1900912	1900766	1898712	1898675	intact_k	intactk_rev	2054
J185	0	kmer48	2130299	2130445	1815792	1815755	mv&flp	NA	314507
J191	0	kmer48	2152543	2152689	2154743	2154780	intact_k	intactk_fwd	2054
J192	0	kmer48	1905117	1904971	1902917	1902880	intact_k	intactk_rev	2054
J193	0	kmer48	2131343	2131489	1815797	1815760	mv&flp	NA	315546
J194	0	kmer48	2131347	2131493	1816848	1816811	mv&flp	NA	314499
J196	0	kmer48	2307236	2307382	1992737	1992700	mv&flp	NA	314499
J197	0	kmer48	2132389	2132535	1815792	1815755	mv&flp	NA	316597
J199	0	kmer48	2131521	2131667	1817024	1816987	mv&flp	NA	314497
J201	0	kmer48	2129296	2129442	1814797	1814760	mv&flp	NA	314499
J203	0	kmer48	2132390	2132536	1816842	1816805	mv&flp	NA	315548
J205	0	kmer48	1871003	1870857	1868803	1868766	intact_k	intactk_rev	2054
J206	0	kmer48	2207476	2207622	2209676	2209713	intact_k	intactk_fwd	2054
J207	0	kmer48	1981228	1981082	2297812	2297849	mv&flp	NA	316584
J208	0	kmer48	2133439	2133585	1817892	1817855	mv&flp	NA	315547
J209	0	kmer48	1871031	1870885	1868831	1868794	intact_k	intactk_rev	2054
J210	0	kmer48	2207470	2207616	2209670	2209707	intact_k	intactk_fwd	2054
J226	0	kmer48	2132358	2132504	1816817	1816780	mv&flp	NA	315541
J233	0	kmer48	1871040	1870894	1868840	1868803	intact_k	intactk_rev	2054
J234	0	kmer48	1904062	1903916	1901862	1901825	intact_k	intactk_rev	2054
J246	0	kmer48	2205288	2205434	2207488	2207525	intact_k	intactk_fwd	2054
J247	0	kmer48	2153530	2153676	2155728	2155765	intact_k	intactk_fwd	2052
J249	1	kmer48	1853304	1853158	1851104	1851067	intact_k	intactk_rev	2054
J250	1	kmer48	1853306	1853160	1851106	1851069	intact_k	intactk_rev	2054
J251	1	kmer48	1853310	1853164	1851110	1851073	intact_k	intactk_rev	2054
J252	1	kmer48	1853306	1853160	1851106	1851069	intact_k	intactk_rev	2054
J253	1	kmer48	1852259	1852113	1850059	1850022	intact_k	intactk_rev	2054
J254	1	kmer48	1853306	1853160	1851106	1851069	intact_k	intactk_rev	2054
J255	1	kmer48	1853306	1853160	1851106	1851069	intact_k	intactk_rev	2054
J256	1	kmer48	1853309	1853163	1851109	1851072	intact_k	intactk_rev	2054
J257	1	kmer48	1853309	1853163	1851109	1851072	intact_k	intactk_rev	2054
J258	1	kmer48	1853311	1853165	1851111	1851074	intact_k	intactk_rev	2054
J259	1	kmer48	1853308	1853162	1851108	1851071	intact_k	intactk_rev	2054
J260	1	kmer48	1853306	1853160	1851106	1851069	intact_k	intactk_rev	2054
J261	1	kmer48	1852395	1852249	1850195	1850158	intact_k	intactk_rev	2054
J262	1	kmer48	1853308	1853162	1851108	1851071	intact_k	intactk_rev	2054
J263	1	kmer48	1853307	1853161	1851107	1851070	intact_k	intactk_rev	2054
J276	0	kmer48	2135541	2135687	1818944	1818907	mv&flp	NA	316597
J277	0	kmer48	2132576	2132722	1817028	1816991	mv&flp	NA	315548
J294	0	kmer48	2131822	2131968	1816274	1816237	mv&flp	NA	315548
J295	0	kmer48	2131310	2131456	1815762	1815725	mv&flp	NA	315548
J296	0	kmer48	2132393	2132539	1816845	1816808	mv&flp	NA	315548
J299	0	kmer48	2131521	2131667	1817023	1816986	mv&flp	NA	314498
J300	0	kmer48	2130294	2130440	1815795	1815758	mv&flp	NA	314499
J303	0	kmer48	2132379	2132525	1817885	1817848	mv&flp	NA	314494
J304	0	kmer48	2132264	2132410	1817765	1817728	mv&flp	NA	314499
J305	0	kmer48	2208528	2208674	2210728	2210765	intact_k	intactk_fwd	2054
J306	0	kmer48	1900893	1900747	1898693	1898656	intact_k	intactk_rev	2054
J310	0	kmer48	1899853	1899707	1897653	1897616	intact_k	intactk_rev	2054
J315	0	kmer48	1871034	1870888	1868834	1868797	intact_k	intactk_rev	2054
J341	0	kmer48	2132395	2132541	1816841	1816804	mv&flp	NA	315554
J349	0	kmer48	2152547	2152693	2154747	2154784	intact_k	intactk_fwd	2054
J352	0	kmer48	2131514	2131660	1817015	1816978	mv&flp	NA	314499
J353	0	kmer48	2131317	2131463	1815796	1815759	mv&flp	NA	315521
J354	0	kmer48	2131342	2131488	1816843	1816806	mv&flp	NA	314499
J355	0	kmer48	2132389	2132535	1817891	1817854	mv&flp	NA	314498
J356	0	kmer48	2131343	2131489	1816844	1816807	mv&flp	NA	314499
J357	0	kmer48	2186596	2186742	1871048	1871011	mv&flp	NA	315548
J358	0	kmer48	1904059	1903913	1901859	1901822	intact_k	intactk_rev	2054
J359	0	kmer48	2401370	2401224	2399170	2399133	intact_k	intactk_rev	2054
J360	0	kmer48	1904004	1903858	1901804	1901767	intact_k	intactk_rev	2054
J361	0	kmer48	1904052	1903906	1901852	1901815	intact_k	intactk_rev	2054
J362	0	kmer48	2123451	2123597	1807905	1807868	mv&flp	NA	315546
J363	0	kmer48	1864365	1864511	1890360	1890397	intact_k	intactk_fwd	25849
J364	0	kmer48	1886899	1886753	1884699	1884662	intact_k	intactk_rev	2054
J365	0	kmer48	1905110	1904964	1902910	1902873	intact_k	intactk_rev	2054
J366	0	kmer48	1905106	1904960	1902906	1902869	intact_k	intactk_rev	2054
J367	0	kmer48	2133447	2133593	1817899	1817862	mv&flp	NA	315548
J368	0	kmer48	1904059	1903913	1901859	1901822	intact_k	intactk_rev	2054
J369	0	kmer48	1900901	1900755	1898701	1898664	intact_k	intactk_rev	2054
J370	0	kmer48	2175507	2175653	2177707	2177744	intact_k	intactk_fwd	2054
J372	0	kmer48	1871064	1870918	1868864	1868827	intact_k	intactk_rev	2054
J375	0	kmer48	1869999	1869853	1867799	1867762	intact_k	intactk_rev	2054
J376	0	kmer48	1871053	1870907	1868853	1868816	intact_k	intactk_rev	2054
J377	0	kmer48	1871053	1870907	1868853	1868816	intact_k	intactk_rev	2054
J378	1	kmer48	1844349	1844203	1842149	1842112	intact_k	intactk_rev	2054
J379	0	kmer48	1844350	1844204	1842150	1842113	intact_k	intactk_rev	2054
J383	0	kmer48	2132387	2132533	1817888	1817851	mv&flp	NA	314499
J384	1	kmer48	2209528	2209674	2211727	2211764	intact_k	intactk_fwd	2053
J385	0	kmer48	2177632	2177778	1863133	1863096	mv&flp	NA	314499
J386	0	kmer48	2205371	2205517	2207571	2207608	intact_k	intactk_fwd	2054
J388	0	kmer48	2132399	2132545	1816844	1816807	mv&flp	NA	315555
J390	0	kmer48	2132400	2132546	1816845	1816808	mv&flp	NA	315555
J391	0	kmer48	2133449	2133595	1817894	1817857	mv&flp	NA	315555
J393	0	kmer48	2133448	2133594	1817894	1817857	mv&flp	NA	315554
J399	0	kmer48	1900674	1900528	1898474	1898437	intact_k	intactk_rev	2054
J400	0	kmer48	1852282	1852136	1850082	1850045	intact_k	intactk_rev	2054
J401	0	kmer48	1852280	1852134	1850080	1850043	intact_k	intactk_rev	2054
J402	0	kmer48	1871052	1870906	1868852	1868815	intact_k	intactk_rev	2054
J405	0	kmer48	1871049	1870903	1868849	1868812	intact_k	intactk_rev	2054
J406	0	kmer48	2134490	2134636	1817893	1817856	mv&flp	NA	316597
J407	0	kmer48	2135543	2135689	1818946	1818909	mv&flp	NA	316597
J408	0	kmer48	2152553	2152699	2154753	2154790	intact_k	intactk_fwd	2054
J409	0	kmer48	1904049	1903903	1901849	1901812	intact_k	intactk_rev	2054
J410	0	kmer48	2135487	2135633	1818890	1818853	mv&flp	NA	316597
J412	0	kmer48	1889981	1889835	1887781	1887744	intact_k	intactk_rev	2054
J420	0	kmer48	2132400	2132546	1817892	1817855	mv&flp	NA	314508
