sseqid	mystart	myend	merge
I259	354918	355970	NA
I259	365304	366351	NA
I259	390857	391904	NA
I259	401055	402102	NA
I259	412386	413438	NA
I259	421051	422097	NA
I259	430221	431272	NA
I259	447415	449516	merged_IS
I259	465801	466853	NA
I259	475171	476218	NA
I259	516817	517869	NA
I259	523454	524506	NA
I259	553509	554561	NA
I259	563937	566038	merged_IS
I259	591367	592419	NA
I259	621748	622800	NA
I259	637839	638891	NA
I259	650692	651744	NA
I259	667218	668270	NA
I259	679286	680337	NA
I259	683122	684174	NA
I259	690470	691522	NA
I259	721266	722313	NA
I259	737001	738053	NA
I259	749239	750291	NA
I259	753296	754348	NA
I259	759349	760401	NA
I259	763217	764269	NA
I259	778466	779512	NA
I259	815863	816915	NA
I259	821450	822502	NA
I259	855051	856098	NA
I259	862885	863937	NA
I259	903359	904411	NA
I259	913922	914974	NA
I259	935620	936672	NA
I259	939323	940376	NA
I259	953782	954834	NA
I259	957538	958590	NA
I259	977911	978963	NA
I259	998369	999421	NA
I259	1025432	1026484	NA
I259	1038174	1039220	NA
I259	1047232	1048284	NA
I259	1095996	1097048	NA
I259	1112099	1113151	NA
I259	1116934	1117986	NA
I259	1125465	1126517	NA
I259	1153139	1154185	NA
I259	1157584	1158636	NA
I259	1176321	1177373	NA
I259	1179528	1180630	merged_IS
I259	1196879	1197931	NA
I259	1216717	1218818	merged_IS
I259	1237112	1238164	NA
I259	1262234	1263286	NA
I259	1317955	1319007	NA
I259	1326594	1327646	NA
I259	1335984	1337036	NA
I259	1352318	1353370	NA
I259	1381282	1382334	NA
I259	1385394	1386441	NA
I259	1412445	1413497	NA
I259	1446933	1447985	NA
I259	1490163	1491215	NA
I259	1493874	1494926	NA
I259	1500420	1502521	merged_IS
I259	1513591	1514643	NA
I259	1547354	1548406	NA
I259	1552139	1553191	NA
I259	1554317	1555369	NA
I259	1569776	1570828	NA
I259	1598772	1599824	NA
I259	1613035	1614087	NA
I259	1617155	1618207	NA
I259	1633625	1634677	NA
I259	1654929	1655981	NA
I259	1664254	1665306	NA
I259	1701052	1702104	NA
I259	1704482	1705534	NA
I259	1709263	1710315	NA
I259	1725234	1726281	NA
I259	1746976	1748028	NA
I259	1755692	1756744	NA
I259	1763939	1764991	NA
I259	1778301	1779353	NA
I259	1785826	1786878	NA
I259	1807373	1808425	NA
I259	1809084	1809492	NA
I259	1850340	1851391	NA
I259	1864402	1865454	NA
I259	1900266	1901317	NA
I259	1926142	1927194	NA
I259	1960129	1961181	NA
I259	1969625	1970677	NA
I259	1994690	1996791	merged_IS
I259	2002413	2003465	NA
I259	2038248	2039300	NA
I259	2056936	2057988	NA
I259	2058108	2059160	NA
I259	2070657	2071709	NA
I259	2071712	2072748	NA
I259	2088934	2089986	NA
I259	2090435	2091487	NA
I259	2111132	2113233	merged_IS
I259	2119102	2120154	NA
I259	2131155	2132207	NA
I259	2161380	2163481	merged_IS
I259	2198682	2199734	NA
I259	2200665	2201717	NA
I259	2214911	2215962	NA
I259	2252967	2254019	NA
I259	2263280	2264332	NA
I259	2277732	2279833	merged_IS
I259	2301669	2302721	NA
I259	2310242	2311294	NA
I259	2350306	2351358	NA
I259	2357612	2359713	merged_IS
I259	2385526	2386578	NA
I259	2412933	2413985	NA
I259	2460004	2461056	NA
I259	2493417	2494469	NA
I259	2521564	2522616	NA
I259	2527519	2528571	NA
I259	2535086	2536132	NA
I259	2556103	2556243	merged_IS
I259	2559976	2561028	NA
I259	2586624	2587676	NA
I259	2598904	2599956	NA
I259	2605242	2606294	NA
I259	2640083	2641135	NA
I259	2665404	2666456	NA
I259	2687021	2688073	NA
I259	2695986	2697038	NA
I259	2697577	2698629	NA
I259	2700484	2701536	NA
I259	2704917	2705969	NA
I259	2726739	2727791	NA
I259	2731801	2732853	NA
I259	2753837	2754888	NA
I259	2789166	2790213	NA
I259	2805614	2806666	NA
I259	2812986	2814037	NA
I259	2837862	2838914	NA
I259	2859066	2861167	merged_IS
I259	2869193	2870245	NA
I259	2884620	2885672	NA
I259	2909928	2910980	NA
I259	2920423	2921475	NA
I259	2925028	2926080	NA
I259	2948271	2949322	NA
I259	2956365	2957417	NA
I259	2965973	2967024	NA
I259	2968311	2969363	NA
I259	2978940	2979986	NA
I259	2986256	2987308	NA
I259	2991689	2992741	NA
I259	2994501	2995553	NA
I259	2999105	3000157	NA
I259	3009645	3009672	merged_IS
I259	3024305	3025356	NA
I259	3030591	3031642	NA
I259	3048300	3049352	NA
I259	3090665	3091717	NA
I259	3122537	3123589	NA
I259	3130818	3131870	NA
I259	3150399	3151451	NA
I259	3184372	3185424	NA
I259	3233467	3234519	NA
I259	3235866	3236918	NA
I259	3242455	3244556	merged_IS
I259	3267354	3268406	NA
I259	3280134	3281186	NA
I259	3291114	3292166	NA
I259	3299204	3300256	NA
I259	3303645	3304691	NA
I259	3312719	3313771	NA
I259	3317148	3318200	NA
I259	3379900	3380952	NA
I259	3399864	3400916	NA
I259	3415762	3416814	NA
I259	3423696	3424748	NA
I259	3432792	3433844	NA
I259	3476528	3477580	NA
I259	3479133	3480184	NA
I259	3490909	3491961	NA
I259	3498252	3499298	NA
I259	3514034	3515086	NA
I259	3532103	3533155	NA
I259	3534443	3535495	NA
I259	3545158	3546209	NA
I259	3556919	3557971	NA
I259	3571156	3572208	NA
I259	3584006	3586107	merged_IS
I259	3623234	3624286	NA
I259	3659286	3660338	NA
I259	3704231	3706328	merged_IS
I259	3718470	3719522	NA
I259	3728906	3729958	NA
I259	3732217	3733269	NA
I259	3753337	3754389	NA
I259	3755452	3756498	NA
I259	3768268	3769320	NA
I259	3785078	3786125	NA
I259	3788211	3789262	NA
I259	3824734	3826835	merged_IS
I259	3842812	3843864	NA
I259	3916808	3917859	NA
I259	3925348	3926400	NA
I259	3954254	3955306	NA
I259	4005686	4005956	NA
I259	4028574	4029626	NA
I259	4033989	4035041	NA
I259	4068281	4069333	NA
I259	4080006	4081058	NA
I238	27283	28335	NA
I238	34524	35576	NA
I238	43562	44614	NA
I238	50040	51092	NA
I238	57498	58550	NA
I238	68984	70036	NA
I238	77635	78687	NA
I238	79374	79604	NA
I238	107428	108480	NA
I238	121123	122175	NA
I238	135158	136205	NA
I238	164892	165944	NA
I238	174198	175250	NA
I238	194302	195354	NA
I238	205532	206584	NA
I238	224452	225504	NA
I238	233234	234286	NA
I238	235320	236372	NA
I238	265471	266523	NA
I238	277140	278192	NA
I238	285973	287025	NA
I238	300552	301604	NA
I238	301968	303020	NA
I238	330282	331334	NA
I238	354918	355970	NA
I238	365304	366351	NA
I238	390857	391904	NA
I238	401055	402102	NA
I238	412386	413438	NA
I238	421051	422097	NA
I238	430221	431272	NA
I238	447415	448467	NA
I238	464752	465804	NA
I238	474122	475169	NA
I238	521356	522408	NA
I238	551411	552463	NA
I238	561839	563940	merged_IS
I238	589269	590321	NA
I238	619650	620702	NA
I238	635741	636793	NA
I238	648594	649646	NA
I238	665120	666172	NA
I238	677188	678239	NA
I238	681024	682076	NA
I238	688372	689424	NA
I238	719168	720215	NA
I238	734903	735955	NA
I238	747141	748193	NA
I238	751198	752250	NA
I238	757251	758303	NA
I238	761119	762171	NA
I238	776368	777414	NA
I238	813765	814817	NA
I238	819352	820404	NA
I238	852953	854000	NA
I238	860787	861839	NA
I238	901261	902313	NA
I238	911824	912876	NA
I238	933522	934574	NA
I238	937225	938278	NA
I238	951684	952736	NA
I238	955440	956492	NA
I238	975813	976865	NA
I238	996266	997318	NA
I238	1023330	1024382	NA
I238	1036072	1037118	NA
I238	1045130	1047231	merged_IS
I238	1095224	1096276	NA
I238	1111327	1112379	NA
I238	1116162	1117214	NA
I238	1124693	1125745	NA
I238	1152367	1153413	NA
I238	1156812	1157864	NA
I238	1175550	1176602	NA
I238	1178757	1179859	merged_IS
I238	1196108	1197160	NA
I238	1215946	1218047	merged_IS
I238	1236341	1237393	NA
I238	1261463	1262515	NA
I238	1317184	1318236	NA
I238	1325823	1326875	NA
I238	1335213	1336265	NA
I238	1351547	1352599	NA
I238	1380511	1381563	NA
I238	1384623	1385670	NA
I238	1411674	1412726	NA
I238	1446162	1447214	NA
I238	1489393	1490445	NA
I238	1493104	1494156	NA
I238	1499650	1501751	merged_IS
I238	1512821	1513873	NA
I238	1546584	1547636	NA
I238	1551369	1551509	merged_IS
I238	1571480	1572526	NA
I238	1583947	1584999	NA
I238	1612094	1613146	NA
I238	1645507	1646559	NA
I238	1692578	1693630	NA
I238	1719985	1721037	NA
I238	1746850	1747902	NA
I238	1754156	1755208	NA
I238	1794220	1796321	merged_IS
I238	1803842	1804894	NA
I238	1826730	1827782	NA
I238	1841182	1842234	NA
I238	1851495	1852547	NA
I238	1889552	1890603	NA
I238	1903797	1904849	NA
I238	1905780	1907881	merged_IS
I238	1923921	1924973	NA
I238	1944131	1946232	merged_IS
I238	1975405	1977506	merged_IS
I238	1988507	1989559	NA
I238	1995428	1996480	NA
I238	2016125	2017177	NA
I238	2017626	2018678	NA
I238	2034864	2035900	NA
I238	2035903	2036955	NA
I238	2048452	2049504	NA
I238	2049624	2050676	NA
I238	2068312	2069364	NA
I238	2104147	2105199	NA
I238	2110821	2112922	merged_IS
I238	2136935	2137987	NA
I238	2146431	2147483	NA
I238	2180418	2181470	NA
I238	2206295	2207346	NA
I238	2242158	2243210	NA
I238	2256221	2257272	NA
I238	2298120	2298519	NA
I238	2299187	2300239	NA
I238	2320734	2321786	NA
I238	2328259	2329311	NA
I238	2342621	2343673	NA
I238	2350868	2351920	NA
I238	2359584	2360636	NA
I238	2381331	2382378	NA
I238	2397297	2398349	NA
I238	2402078	2403130	NA
I238	2405508	2406560	NA
I238	2442306	2443358	NA
I238	2451631	2452683	NA
I238	2472935	2473987	NA
I238	2489404	2490456	NA
I238	2493524	2494576	NA
I238	2507787	2508839	NA
I238	2536783	2537835	NA
I238	2552242	2553294	NA
I238	2554420	2555472	NA
I238	2559205	2560257	NA
I238	2585853	2586905	NA
I238	2598133	2599185	NA
I238	2604471	2605523	NA
I238	2639312	2640364	NA
I238	2685201	2686253	NA
I238	2694166	2695218	NA
I238	2695757	2696809	NA
I238	2698664	2699716	NA
I238	2703097	2704149	NA
I238	2724919	2725971	NA
I238	2729981	2731033	NA
I238	2752017	2753068	NA
I238	2787345	2788392	NA
I238	2803793	2804845	NA
I238	2811165	2812216	NA
I238	2836041	2837093	NA
I238	2857245	2859346	merged_IS
I238	2867372	2868424	NA
I238	2882799	2883851	NA
I238	2908107	2909159	NA
I238	2918602	2919654	NA
I238	2923207	2924259	NA
I238	2946450	2947501	NA
I238	2954544	2955596	NA
I238	2964152	2965203	NA
I238	2966490	2967542	NA
I238	2977119	2978165	NA
I238	2984435	2985487	NA
I238	2989868	2990920	NA
I238	2992680	2993732	NA
I238	2997284	2998336	NA
I238	3007824	3007851	merged_IS
I238	3022484	3023535	NA
I238	3028770	3029821	NA
I238	3046479	3047531	NA
I238	3088844	3089896	NA
I238	3120716	3121768	NA
I238	3128996	3130048	NA
I238	3148577	3149629	NA
I238	3182550	3183602	NA
I238	3231645	3232697	NA
I238	3234044	3236145	merged_IS
I238	3241682	3242734	NA
I238	3265532	3266584	NA
I238	3278312	3279364	NA
I238	3289292	3290344	NA
I238	3297382	3298434	NA
I238	3301823	3302869	NA
I238	3310897	3311949	NA
I238	3315326	3316378	NA
I238	3378078	3379130	NA
I238	3398042	3399094	NA
I238	3413940	3414992	NA
I238	3421874	3422926	NA
I238	3430970	3432022	NA
I238	3474706	3475758	NA
I238	3477311	3478362	NA
I238	3489087	3490139	NA
I238	3496430	3497476	NA
I238	3512212	3513264	NA
I238	3530281	3531333	NA
I238	3532621	3533673	NA
I238	3543336	3544387	NA
I238	3555097	3557198	merged_IS
I238	3570383	3571435	NA
I238	3583233	3585334	merged_IS
I238	3622461	3623513	NA
I238	3658512	3659564	NA
I238	3703457	3705554	merged_IS
I238	3717696	3718748	NA
I238	3728132	3729184	NA
I238	3731443	3732495	NA
I238	3752563	3753615	NA
I238	3754678	3755724	NA
I238	3767494	3768546	NA
I238	3784304	3785351	NA
I238	3787437	3788488	NA
I238	3823960	3825012	NA
I238	3840989	3842041	NA
I238	3914985	3916036	NA
I238	3923525	3924577	NA
I238	3952431	3953483	NA
I238	4003864	4004134	NA
I238	4026752	4027804	NA
I238	4032167	4034268	merged_IS
I238	4067508	4068560	NA
I238	4079233	4080285	NA
I228	27283	28335	NA
I228	34524	35576	NA
I228	43562	44614	NA
I228	50040	51092	NA
I228	57498	58550	NA
I228	68984	70036	NA
I228	77635	78687	NA
I228	79374	79604	NA
I228	107428	108480	NA
I228	121123	122175	NA
I228	135158	136205	NA
I228	164893	165945	NA
I228	174199	175251	NA
I228	194303	195355	NA
I228	205533	206585	NA
I228	224453	225505	NA
I228	233234	234286	NA
I228	235320	236372	NA
I228	265471	266524	NA
I228	277141	278194	NA
I228	285975	287027	NA
I228	300554	301606	NA
I228	301970	303022	NA
I228	330284	331336	NA
I228	354920	355972	NA
I228	365306	366353	NA
I228	390859	391906	NA
I228	401057	402104	NA
I228	412388	413440	NA
I228	421053	422099	NA
I228	430223	431274	NA
I228	468401	470502	merged_IS
I228	482300	483352	NA
I228	496537	497589	NA
I228	508299	509350	NA
I228	519013	520065	NA
I228	521353	522405	NA
I228	539422	540475	NA
I228	555211	556257	NA
I228	562548	563600	NA
I228	574325	575376	NA
I228	576929	577981	NA
I228	620665	621717	NA
I228	629761	630813	NA
I228	637695	638747	NA
I228	653593	654645	NA
I228	673557	674609	NA
I228	735465	736517	NA
I228	737360	738412	NA
I228	741789	742841	NA
I228	750869	751915	NA
I228	755304	756356	NA
I228	763394	764446	NA
I228	774374	775426	NA
I228	787154	788206	NA
I228	811004	813105	merged_IS
I228	818642	819694	NA
I228	821041	822093	NA
I228	870136	871188	NA
I228	904109	905161	NA
I228	923690	924742	NA
I228	931971	933023	NA
I228	963843	964895	NA
I228	1006208	1007260	NA
I228	1023918	1024969	NA
I228	1030204	1031255	NA
I228	1044863	1045915	merged_IS
I228	1055403	1056455	NA
I228	1060007	1061059	NA
I228	1062819	1063871	NA
I228	1068252	1069304	NA
I228	1075574	1076620	NA
I228	1082282	1083334	NA
I228	1087246	1088298	NA
I228	1089585	1090636	NA
I228	1099192	1100244	NA
I228	1107287	1108338	NA
I228	1130529	1131581	NA
I228	1135134	1136186	NA
I228	1145629	1146681	NA
I228	1170937	1171989	NA
I228	1186364	1187416	NA
I228	1195442	1197543	merged_IS
I228	1217695	1218747	NA
I228	1242572	1243623	NA
I228	1249943	1250995	NA
I228	1266396	1267443	NA
I228	1301721	1302772	NA
I228	1323756	1324808	NA
I228	1328818	1329870	NA
I228	1350640	1351692	NA
I228	1355073	1356125	NA
I228	1357980	1359032	NA
I228	1359571	1360623	NA
I228	1368536	1369588	NA
I228	1414425	1415477	NA
I228	1449266	1450318	NA
I228	1455604	1456656	NA
I228	1467884	1469985	merged_IS
I228	1495581	1496633	NA
I228	1500366	1500506	merged_IS
I228	1520477	1521523	NA
I228	1532944	1533996	NA
I228	1561091	1562143	NA
I228	1581996	1583048	NA
I228	1595553	1596605	NA
I228	1642624	1643676	NA
I228	1670031	1671083	NA
I228	1696896	1697948	NA
I228	1704202	1705254	NA
I228	1744266	1745318	NA
I228	1752839	1753891	NA
I228	1775727	1777828	merged_IS
I228	1791228	1792280	NA
I228	1801541	1802593	NA
I228	1839598	1840649	NA
I228	1853843	1854895	NA
I228	1855826	1856878	NA
I228	1892079	1894180	merged_IS
I228	1923353	1924405	NA
I228	1935406	1936458	NA
I228	1942327	1944428	merged_IS
I228	1964073	1965125	NA
I228	1965574	1966626	NA
I228	1982812	1983859	NA
I228	1983862	1984909	NA
I228	1996406	1997458	NA
I228	1997578	1998630	NA
I228	2016266	2017318	NA
I228	2052101	2053153	NA
I228	2058775	2060876	merged_IS
I228	2084889	2085941	NA
I228	2094385	2095437	NA
I228	2128372	2129424	NA
I228	2154249	2155300	NA
I228	2190112	2191164	NA
I228	2204175	2205226	NA
I228	2246074	2246473	NA
I228	2247141	2248193	NA
I228	2268688	2269740	NA
I228	2276213	2277265	NA
I228	2290575	2291627	NA
I228	2298822	2299874	NA
I228	2307538	2308590	NA
I228	2329285	2330332	NA
I228	2345251	2346303	NA
I228	2350032	2351084	NA
I228	2353462	2354514	NA
I228	2390260	2391312	NA
I228	2399585	2400637	NA
I228	2420889	2422990	merged_IS
I228	2438406	2439458	NA
I228	2442526	2443578	NA
I228	2456789	2457841	NA
I228	2485785	2486837	NA
I228	2501244	2502296	NA
I228	2503422	2504474	NA
I228	2508207	2509259	NA
I228	2541970	2543022	NA
I228	2554092	2557242	merged_IS
I228	2562736	2563788	NA
I228	2566447	2567499	NA
I228	2609678	2610730	NA
I228	2644166	2645218	NA
I228	2671222	2672269	NA
I228	2675329	2676381	NA
I228	2704293	2705345	NA
I228	2720627	2721679	NA
I228	2730017	2731069	NA
I228	2738656	2739708	NA
I228	2794377	2795429	NA
I228	2819499	2820551	NA
I228	2838845	2840946	merged_IS
I228	2859732	2860784	NA
I228	2877033	2878135	merged_IS
I228	2880290	2881342	NA
I228	2899028	2900080	NA
I228	2903479	2904525	NA
I228	2931147	2932199	NA
I228	2939678	2940730	NA
I228	2944513	2945565	NA
I228	2960616	2961668	NA
I228	2975197	2976249	NA
I228	3010429	3011481	NA
I228	3019493	3020539	NA
I228	3032229	3033281	NA
I228	3059292	3060344	NA
I228	3079745	3080797	NA
I228	3100118	3101170	NA
I228	3103874	3104926	NA
I228	3118332	3119385	NA
I228	3122036	3123088	NA
I228	3143734	3144786	NA
I228	3154297	3155349	NA
I228	3194771	3195823	NA
I228	3202610	3203657	NA
I228	3236206	3237258	NA
I228	3241793	3242845	NA
I228	3279196	3280242	NA
I228	3294439	3295491	NA
I228	3298307	3300408	merged_IS
I228	3305409	3306461	NA
I228	3309466	3310518	NA
I228	3321704	3323805	merged_IS
I228	3338493	3339540	NA
I228	3369284	3370336	NA
I228	3376632	3377684	NA
I228	3380469	3381520	NA
I228	3392536	3393588	NA
I228	3409062	3410114	NA
I228	3421915	3422967	NA
I228	3438006	3439058	NA
I228	3468387	3469439	NA
I228	3494768	3496869	merged_IS
I228	3506245	3507297	NA
I228	3536300	3537352	NA
I228	3583539	3584586	NA
I228	3592904	3593956	NA
I228	3610241	3612342	merged_IS
I228	3628485	3629537	NA
I228	3664536	3665588	NA
I228	3709481	3711578	merged_IS
I228	3723720	3724772	NA
I228	3734156	3735208	NA
I228	3737467	3738519	NA
I228	3758587	3759639	NA
I228	3760702	3761748	NA
I228	3773518	3774570	NA
I228	3790328	3792424	merged_IS
I228	3794510	3795561	NA
I228	3831033	3832085	NA
I228	3848062	3849114	NA
I228	3922058	3923109	NA
I228	3930598	3931650	NA
I228	3959504	3960556	NA
I228	4010936	4011206	NA
I228	4033824	4034876	NA
I228	4039239	4041340	merged_IS
I228	4074580	4075632	NA
I228	4086305	4087357	NA
I188	27283	28335	NA
I188	34524	35576	NA
I188	43562	44614	NA
I188	50040	51092	NA
I188	57498	58550	NA
I188	68984	70036	NA
I188	77635	78687	NA
I188	79374	79604	NA
I188	107428	108480	NA
I188	121123	122175	NA
I188	135158	136205	NA
I188	164894	165946	NA
I188	174200	175252	NA
I188	194304	195356	NA
I188	205534	206586	NA
I188	224454	225506	NA
I188	233235	234287	NA
I188	235321	237422	merged_IS
I188	266521	267573	NA
I188	278190	279242	NA
I188	287023	288075	NA
I188	301602	302654	NA
I188	303018	304070	NA
I188	331332	332384	NA
I188	355968	357020	NA
I188	366354	367401	NA
I188	391907	392954	NA
I188	402105	403152	NA
I188	413436	414488	NA
I188	422101	423147	NA
I188	431271	432322	NA
I188	448465	450566	merged_IS
I188	467888	468940	NA
I188	477258	478305	NA
I188	524492	525544	NA
I188	554547	555599	NA
I188	564975	567076	merged_IS
I188	592405	593457	NA
I188	622786	623838	NA
I188	638877	639929	NA
I188	651730	652782	NA
I188	668256	669308	NA
I188	680324	681375	NA
I188	684160	685212	NA
I188	691508	692560	NA
I188	722304	723351	NA
I188	738039	739091	NA
I188	750277	751329	NA
I188	754334	755386	NA
I188	760387	761439	NA
I188	764255	765307	NA
I188	779504	780550	NA
I188	817938	818990	NA
I188	823525	824577	NA
I188	857126	858173	NA
I188	864960	866012	NA
I188	905434	906486	NA
I188	915997	917049	NA
I188	937695	938747	NA
I188	941398	942451	NA
I188	955857	956909	NA
I188	959613	960665	NA
I188	979986	981038	NA
I188	1000439	1001491	NA
I188	1027502	1028554	NA
I188	1040244	1041290	NA
I188	1049302	1050354	NA
I188	1098066	1099118	NA
I188	1114169	1115221	NA
I188	1119004	1120056	NA
I188	1127535	1128587	NA
I188	1155209	1156255	NA
I188	1159654	1160706	NA
I188	1178397	1179449	NA
I188	1181604	1182706	merged_IS
I188	1198955	1200007	NA
I188	1218728	1219780	NA
I188	1238074	1239126	NA
I188	1263196	1264248	NA
I188	1318917	1319969	NA
I188	1327556	1328608	NA
I188	1336946	1339047	merged_IS
I188	1354329	1355381	NA
I188	1383293	1384345	NA
I188	1387405	1388452	NA
I188	1414456	1415508	NA
I188	1448944	1449996	NA
I188	1492175	1493227	NA
I188	1495886	1496938	NA
I188	1502432	1504533	merged_IS
I188	1515603	1516655	NA
I188	1549366	1550418	NA
I188	1554151	1555203	NA
I188	1556329	1557381	NA
I188	1571788	1572840	NA
I188	1600784	1601836	NA
I188	1615047	1616099	NA
I188	1619167	1620219	NA
I188	1635631	1636683	NA
I188	1656935	1657987	NA
I188	1666260	1667312	NA
I188	1703058	1704110	NA
I188	1706488	1707540	NA
I188	1711269	1712321	NA
I188	1727240	1728287	NA
I188	1748982	1750034	NA
I188	1757698	1758750	NA
I188	1765945	1766997	NA
I188	1780307	1781359	NA
I188	1787832	1788884	NA
I188	1809379	1810431	NA
I188	1811090	1811498	NA
I188	1852346	1853397	NA
I188	1866408	1867460	NA
I188	1902272	1903323	NA
I188	1928148	1929200	NA
I188	1962135	1963187	NA
I188	1971631	1972683	NA
I188	1996696	1998797	merged_IS
I188	2004419	2005471	NA
I188	2040254	2041306	NA
I188	2058942	2059994	NA
I188	2060114	2061166	NA
I188	2072663	2073715	NA
I188	2073718	2074754	NA
I188	2090940	2091992	NA
I188	2092441	2093493	NA
I188	2113138	2115239	merged_IS
I188	2121108	2122160	NA
I188	2133161	2134213	NA
I188	2163407	2165508	merged_IS
I188	2200709	2201761	NA
I188	2202692	2203744	NA
I188	2216938	2217989	NA
I188	2254994	2256046	NA
I188	2265307	2266359	NA
I188	2279759	2280811	NA
I188	2302647	2303699	NA
I188	2311220	2312272	NA
I188	2351284	2352336	NA
I188	2358590	2359642	NA
I188	2385455	2386507	NA
I188	2412862	2413914	NA
I188	2459933	2460985	NA
I188	2493346	2494398	NA
I188	2521493	2522545	NA
I188	2533966	2535012	NA
I188	2554983	2555123	merged_IS
I188	2558856	2559908	NA
I188	2585504	2587605	merged_IS
I188	2598833	2599885	NA
I188	2605171	2606223	NA
I188	2640012	2641064	NA
I188	2685901	2686953	NA
I188	2694866	2695918	NA
I188	2696457	2697509	NA
I188	2699364	2700416	NA
I188	2703797	2704849	NA
I188	2725618	2726670	NA
I188	2730680	2731732	NA
I188	2752716	2753767	NA
I188	2788045	2789092	NA
I188	2804493	2805545	NA
I188	2811865	2812916	NA
I188	2836741	2837793	NA
I188	2857945	2860046	merged_IS
I188	2868072	2869124	NA
